in s,C2 in V
-4.8733800E-01,1.82324E+00
-4.8729180E-01,1.85254E+00
-4.8724560E-01,1.82324E+00
-4.8719940E-01,1.84277E+00
-4.8715320E-01,1.86230E+00
-4.8710700E-01,1.83301E+00
-4.8706080E-01,1.82324E+00
-4.8701460E-01,1.85254E+00
-4.8696840E-01,1.83301E+00
-4.8692220E-01,1.86230E+00
-4.8687600E-01,1.82324E+00
-4.8682980E-01,1.84277E+00
-4.8678360E-01,1.81348E+00
-4.8673740E-01,1.85254E+00
-4.8669120E-01,1.84277E+00
-4.8664500E-01,1.82324E+00
-4.8659880E-01,1.84277E+00
-4.8655260E-01,1.85254E+00
-4.8650640E-01,1.81348E+00
-4.8646020E-01,1.84277E+00
-4.8641400E-01,1.84277E+00
-4.8636780E-01,1.86230E+00
-4.8632160E-01,1.81348E+00
-4.8627540E-01,1.85254E+00
-4.8622920E-01,1.81348E+00
-4.8618300E-01,1.84277E+00
-4.8613680E-01,1.81348E+00
-4.8609060E-01,1.85254E+00
-4.8604440E-01,1.83301E+00
-4.8599820E-01,1.85254E+00
-4.8595200E-01,1.82324E+00
-4.8590580E-01,1.87207E+00
-4.8585960E-01,1.82324E+00
-4.8581340E-01,1.85254E+00
-4.8576720E-01,1.85254E+00
-4.8572100E-01,1.83301E+00
-4.8567480E-01,1.84277E+00
-4.8562860E-01,1.86230E+00
-4.8558240E-01,1.83301E+00
-4.8553620E-01,1.85254E+00
-4.8549000E-01,1.84277E+00
-4.8544380E-01,1.84277E+00
-4.8539760E-01,1.81348E+00
-4.8535140E-01,1.84277E+00
-4.8530520E-01,1.85254E+00
-4.8525900E-01,1.88184E+00
-4.8521280E-01,1.85254E+00
-4.8516660E-01,1.82324E+00
-4.8512040E-01,1.84277E+00
-4.8507420E-01,1.84277E+00
-4.8502800E-01,1.86230E+00
-4.8498180E-01,1.85254E+00
-4.8493560E-01,1.82324E+00
-4.8488940E-01,1.84277E+00
-4.8484320E-01,1.85254E+00
-4.8479700E-01,1.83301E+00
-4.8475080E-01,1.85254E+00
-4.8470460E-01,1.83301E+00
-4.8465840E-01,1.84277E+00
-4.8461220E-01,1.83301E+00
-4.8456600E-01,1.82324E+00
-4.8451980E-01,1.89160E+00
-4.8447360E-01,1.85254E+00
-4.8442740E-01,1.86230E+00
-4.8438120E-01,1.83301E+00
-4.8433500E-01,1.87207E+00
-4.8428880E-01,1.80371E+00
-4.8424260E-01,1.81348E+00
-4.8419640E-01,1.82324E+00
-4.8415020E-01,1.84277E+00
-4.8410400E-01,1.80371E+00
-4.8405780E-01,1.83301E+00
-4.8401160E-01,1.85254E+00
-4.8396540E-01,1.85254E+00
-4.8391920E-01,1.82324E+00
-4.8387300E-01,1.89160E+00
-4.8382680E-01,1.84277E+00
-4.8378060E-01,1.86230E+00
-4.8373440E-01,1.88184E+00
-4.8368820E-01,1.81348E+00
-4.8364200E-01,1.83301E+00
-4.8359580E-01,1.85254E+00
-4.8354960E-01,1.82324E+00
-4.8350340E-01,1.87207E+00
-4.8345720E-01,1.83301E+00
-4.8341100E-01,1.80371E+00
-4.8336480E-01,1.83301E+00
-4.8331860E-01,1.82324E+00
-4.8327240E-01,1.82324E+00
-4.8322620E-01,1.88184E+00
-4.8318000E-01,1.83301E+00
-4.8313380E-01,1.88184E+00
-4.8308760E-01,1.82324E+00
-4.8304140E-01,1.84277E+00
-4.8299520E-01,1.85254E+00
-4.8294900E-01,1.83301E+00
-4.8290280E-01,1.85254E+00
-4.8285660E-01,1.85254E+00
-4.8281040E-01,1.82324E+00
-4.8276420E-01,1.87207E+00
-4.8271800E-01,1.80371E+00
-4.8267180E-01,1.89160E+00
-4.8262560E-01,1.81348E+00
-4.8257940E-01,1.87207E+00
-4.8253320E-01,1.85254E+00
-4.8248700E-01,1.86230E+00
-4.8244080E-01,1.82324E+00
-4.8239460E-01,1.85254E+00
-4.8234840E-01,1.85254E+00
-4.8230220E-01,1.88184E+00
-4.8225600E-01,1.83301E+00
-4.8220980E-01,1.84277E+00
-4.8216360E-01,1.85254E+00
-4.8211740E-01,1.88184E+00
-4.8207120E-01,1.84277E+00
-4.8202500E-01,1.85254E+00
-4.8197880E-01,1.84277E+00
-4.8193260E-01,1.85254E+00
-4.8188640E-01,1.82324E+00
-4.8184020E-01,1.81348E+00
-4.8179400E-01,1.85254E+00
-4.8174780E-01,1.84277E+00
-4.8170160E-01,1.82324E+00
-4.8165540E-01,1.86230E+00
-4.8160920E-01,1.80371E+00
-4.8156300E-01,1.85254E+00
-4.8151680E-01,1.80371E+00
-4.8147060E-01,1.85254E+00
-4.8142440E-01,1.84277E+00
-4.8137820E-01,1.85254E+00
-4.8133200E-01,1.80371E+00
-4.8128580E-01,1.85254E+00
-4.8123960E-01,1.82324E+00
-4.8119340E-01,1.84277E+00
-4.8114720E-01,1.84277E+00
-4.8110100E-01,1.84277E+00
-4.8105480E-01,1.83301E+00
-4.8100860E-01,1.86230E+00
-4.8096240E-01,1.82324E+00
-4.8091620E-01,1.85254E+00
-4.8087000E-01,1.85254E+00
-4.8082380E-01,1.85254E+00
-4.8077760E-01,1.83301E+00
-4.8073140E-01,1.82324E+00
-4.8068520E-01,1.85254E+00
-4.8063900E-01,1.83301E+00
-4.8059280E-01,1.85254E+00
-4.8054660E-01,1.78418E+00
-4.8050040E-01,1.85254E+00
-4.8045420E-01,1.91113E+00
-4.8040800E-01,1.84277E+00
-4.8036180E-01,1.83301E+00
-4.8031560E-01,1.81348E+00
-4.8026940E-01,1.80371E+00
-4.8022320E-01,1.80371E+00
-4.8017700E-01,1.86230E+00
-4.8013080E-01,1.82324E+00
-4.8008460E-01,1.83301E+00
-4.8003840E-01,1.80371E+00
-4.7999220E-01,1.79395E+00
-4.7994600E-01,1.81348E+00
-4.7989980E-01,1.87207E+00
-4.7985360E-01,1.82324E+00
-4.7980740E-01,1.86230E+00
-4.7976120E-01,1.84277E+00
-4.7971500E-01,1.83301E+00
-4.7966880E-01,1.84277E+00
-4.7962260E-01,1.83301E+00
-4.7957640E-01,1.81348E+00
-4.7953020E-01,1.80371E+00
-4.7948400E-01,1.83301E+00
-4.7943780E-01,1.82324E+00
-4.7939160E-01,1.82324E+00
-4.7934540E-01,1.84277E+00
-4.7929920E-01,1.82324E+00
-4.7925300E-01,1.81348E+00
-4.7920680E-01,1.83301E+00
-4.7916060E-01,1.85254E+00
-4.7911440E-01,1.86230E+00
-4.7906820E-01,1.84277E+00
-4.7902200E-01,1.82324E+00
-4.7897580E-01,1.82324E+00
-4.7892960E-01,1.85254E+00
-4.7888340E-01,1.83301E+00
-4.7883720E-01,1.81348E+00
-4.7879100E-01,1.83301E+00
-4.7874480E-01,1.80371E+00
-4.7869860E-01,1.82324E+00
-4.7865240E-01,1.85254E+00
-4.7860620E-01,1.86230E+00
-4.7856000E-01,1.84277E+00
-4.7851380E-01,1.85254E+00
-4.7846760E-01,1.85254E+00
-4.7842140E-01,1.83301E+00
-4.7837520E-01,1.82324E+00
-4.7832900E-01,1.86230E+00
-4.7828280E-01,1.82324E+00
-4.7823660E-01,1.85254E+00
-4.7819040E-01,1.82324E+00
-4.7814420E-01,1.83301E+00
-4.7809800E-01,1.82324E+00
-4.7805180E-01,1.82324E+00
-4.7800560E-01,1.82324E+00
-4.7795940E-01,1.84277E+00
-4.7791320E-01,1.85254E+00
-4.7786700E-01,1.85254E+00
-4.7782080E-01,1.80371E+00
-4.7777460E-01,1.85254E+00
-4.7772840E-01,1.82324E+00
-4.7768220E-01,1.84277E+00
-4.7763600E-01,1.83301E+00
-4.7758980E-01,1.85254E+00
-4.7754360E-01,1.81348E+00
-4.7749740E-01,1.82324E+00
-4.7745120E-01,1.82324E+00
-4.7740500E-01,1.86230E+00
-4.7735880E-01,1.85254E+00
-4.7731260E-01,1.85254E+00
-4.7726640E-01,1.82324E+00
-4.7722020E-01,1.84277E+00
-4.7717400E-01,1.81348E+00
-4.7712780E-01,1.89160E+00
-4.7708160E-01,1.84277E+00
-4.7703540E-01,1.82324E+00
-4.7698920E-01,1.80371E+00
-4.7694300E-01,1.83301E+00
-4.7689680E-01,1.79395E+00
-4.7685060E-01,1.87207E+00
-4.7680440E-01,1.85254E+00
-4.7675820E-01,1.84277E+00
-4.7671200E-01,1.83301E+00
-4.7666580E-01,1.83301E+00
-4.7661960E-01,1.84277E+00
-4.7657340E-01,1.81348E+00
-4.7652720E-01,1.79395E+00
-4.7648100E-01,1.84277E+00
-4.7643480E-01,1.81348E+00
-4.7638860E-01,1.86230E+00
-4.7634240E-01,1.84277E+00
-4.7629620E-01,1.83301E+00
-4.7625000E-01,1.82324E+00
-4.7620380E-01,1.89160E+00
-4.7615760E-01,1.87207E+00
-4.7611140E-01,1.86230E+00
-4.7606520E-01,1.82324E+00
-4.7601900E-01,1.84277E+00
-4.7597280E-01,1.81348E+00
-4.7592660E-01,1.86230E+00
-4.7588040E-01,1.81348E+00
-4.7583420E-01,1.84277E+00
-4.7578800E-01,1.82324E+00
-4.7574180E-01,1.85254E+00
-4.7569560E-01,1.84277E+00
-4.7564940E-01,1.84277E+00
-4.7560320E-01,1.84277E+00
-4.7555700E-01,1.81348E+00
-4.7551080E-01,1.82324E+00
-4.7546460E-01,1.85254E+00
-4.7541840E-01,1.82324E+00
-4.7537220E-01,1.83301E+00
-4.7532600E-01,1.82324E+00
-4.7527980E-01,1.85254E+00
-4.7523360E-01,1.82324E+00
-4.7518740E-01,1.86230E+00
-4.7514120E-01,1.84277E+00
-4.7509500E-01,1.84277E+00
-4.7504880E-01,1.81348E+00
-4.7500260E-01,1.88184E+00
-4.7495640E-01,1.84277E+00
-4.7491020E-01,1.83301E+00
-4.7486400E-01,1.84277E+00
-4.7481780E-01,1.85254E+00
-4.7477160E-01,1.81348E+00
-4.7472540E-01,1.85254E+00
-4.7467920E-01,1.81348E+00
-4.7463300E-01,1.87207E+00
-4.7458680E-01,1.83301E+00
-4.7454060E-01,1.83301E+00
-4.7449440E-01,1.86230E+00
-4.7444820E-01,1.85254E+00
-4.7440200E-01,1.85254E+00
-4.7435580E-01,1.84277E+00
-4.7430960E-01,1.82324E+00
-4.7426340E-01,1.83301E+00
-4.7421720E-01,1.86230E+00
-4.7417100E-01,1.84277E+00
-4.7412480E-01,1.82324E+00
-4.7407860E-01,1.87207E+00
-4.7403240E-01,1.84277E+00
-4.7398620E-01,1.88184E+00
-4.7394000E-01,1.82324E+00
-4.7389380E-01,1.83301E+00
-4.7384760E-01,1.87207E+00
-4.7380140E-01,1.86230E+00
-4.7375520E-01,1.83301E+00
-4.7370900E-01,1.84277E+00
-4.7366280E-01,1.85254E+00
-4.7361660E-01,1.85254E+00
-4.7357040E-01,1.84277E+00
-4.7352420E-01,1.90137E+00
-4.7347800E-01,1.85254E+00
-4.7343180E-01,1.87207E+00
-4.7338560E-01,1.81348E+00
-4.7333940E-01,1.83301E+00
-4.7329320E-01,1.81348E+00
-4.7324700E-01,1.85254E+00
-4.7320080E-01,1.84277E+00
-4.7315460E-01,1.86230E+00
-4.7310840E-01,1.82324E+00
-4.7306220E-01,1.84277E+00
-4.7301600E-01,1.83301E+00
-4.7296980E-01,1.81348E+00
-4.7292360E-01,1.83301E+00
-4.7287740E-01,1.87207E+00
-4.7283120E-01,1.84277E+00
-4.7278500E-01,1.82324E+00
-4.7273880E-01,1.81348E+00
-4.7269260E-01,1.87207E+00
-4.7264640E-01,1.82324E+00
-4.7260020E-01,1.86230E+00
-4.7255400E-01,1.85254E+00
-4.7250780E-01,1.84277E+00
-4.7246160E-01,1.85254E+00
-4.7241540E-01,1.82324E+00
-4.7236920E-01,1.81348E+00
-4.7232300E-01,1.87207E+00
-4.7227680E-01,1.83301E+00
-4.7223060E-01,1.85254E+00
-4.7218440E-01,1.84277E+00
-4.7213820E-01,1.81348E+00
-4.7209200E-01,1.85254E+00
-4.7204580E-01,1.83301E+00
-4.7199960E-01,1.83301E+00
-4.7195340E-01,1.90137E+00
-4.7190720E-01,1.79395E+00
-4.7186100E-01,1.81348E+00
-4.7181480E-01,1.85254E+00
-4.7176860E-01,1.85254E+00
-4.7172240E-01,1.82324E+00
-4.7167620E-01,1.86230E+00
-4.7163000E-01,1.82324E+00
-4.7158380E-01,1.84277E+00
-4.7153760E-01,1.81348E+00
-4.7149140E-01,1.82324E+00
-4.7144520E-01,1.83301E+00
-4.7139900E-01,1.87207E+00
-4.7135280E-01,1.82324E+00
-4.7130660E-01,1.82324E+00
-4.7126040E-01,1.80371E+00
-4.7121420E-01,1.84277E+00
-4.7116800E-01,1.82324E+00
-4.7112180E-01,1.82324E+00
-4.7107560E-01,1.81348E+00
-4.7102940E-01,1.87207E+00
-4.7098320E-01,1.82324E+00
-4.7093700E-01,1.84277E+00
-4.7089080E-01,1.85254E+00
-4.7084460E-01,1.84277E+00
-4.7079840E-01,1.82324E+00
-4.7075220E-01,1.83301E+00
-4.7070600E-01,1.84277E+00
-4.7065980E-01,1.85254E+00
-4.7061360E-01,1.83301E+00
-4.7056740E-01,1.84277E+00
-4.7052120E-01,1.82324E+00
-4.7047500E-01,1.85254E+00
-4.7042880E-01,1.82324E+00
-4.7038260E-01,1.82324E+00
-4.7033640E-01,1.83301E+00
-4.7029020E-01,1.84277E+00
-4.7024400E-01,1.84277E+00
-4.7019780E-01,1.88184E+00
-4.7015160E-01,1.85254E+00
-4.7010540E-01,1.85254E+00
-4.7005920E-01,1.83301E+00
-4.7001300E-01,1.83301E+00
-4.6996680E-01,1.84277E+00
-4.6992060E-01,1.82324E+00
-4.6987440E-01,1.84277E+00
-4.6982820E-01,1.81348E+00
-4.6978200E-01,1.85254E+00
-4.6973580E-01,1.84277E+00
-4.6968960E-01,1.83301E+00
-4.6964340E-01,1.84277E+00
-4.6959720E-01,1.84277E+00
-4.6955100E-01,1.86230E+00
-4.6950480E-01,1.82324E+00
-4.6945860E-01,1.83301E+00
-4.6941240E-01,1.83301E+00
-4.6936620E-01,1.86230E+00
-4.6932000E-01,1.84277E+00
-4.6927380E-01,1.82324E+00
-4.6922760E-01,1.85254E+00
-4.6918140E-01,1.85254E+00
-4.6913520E-01,1.81348E+00
-4.6908900E-01,1.85254E+00
-4.6904280E-01,1.80371E+00
-4.6899660E-01,1.86230E+00
-4.6895040E-01,1.84277E+00
-4.6890420E-01,1.83301E+00
-4.6885800E-01,1.82324E+00
-4.6881180E-01,1.83301E+00
-4.6876560E-01,1.80371E+00
-4.6871940E-01,1.85254E+00
-4.6867320E-01,1.80371E+00
-4.6862700E-01,1.86230E+00
-4.6858080E-01,1.84277E+00
-4.6853460E-01,1.83301E+00
-4.6848840E-01,1.82324E+00
-4.6844220E-01,1.86230E+00
-4.6839600E-01,1.82324E+00
-4.6834980E-01,1.86230E+00
-4.6830360E-01,1.85254E+00
-4.6825740E-01,1.89160E+00
-4.6821120E-01,1.84277E+00
-4.6816500E-01,1.80371E+00
-4.6811880E-01,1.81348E+00
-4.6807260E-01,1.84277E+00
-4.6802640E-01,1.83301E+00
-4.6798020E-01,1.82324E+00
-4.6793400E-01,1.84277E+00
-4.6788780E-01,1.85254E+00
-4.6784160E-01,1.82324E+00
-4.6779540E-01,1.84277E+00
-4.6774920E-01,1.85254E+00
-4.6770300E-01,1.87207E+00
-4.6765680E-01,1.79395E+00
-4.6761060E-01,1.83301E+00
-4.6756440E-01,1.85254E+00
-4.6751820E-01,1.80371E+00
-4.6747200E-01,1.83301E+00
-4.6742580E-01,1.83301E+00
-4.6737960E-01,1.85254E+00
-4.6733340E-01,1.85254E+00
-4.6728720E-01,1.83301E+00
-4.6724100E-01,1.82324E+00
-4.6719480E-01,1.84277E+00
-4.6714860E-01,1.84277E+00
-4.6710240E-01,1.86230E+00
-4.6705620E-01,1.81348E+00
-4.6701000E-01,1.82324E+00
-4.6696380E-01,1.85254E+00
-4.6691760E-01,1.82324E+00
-4.6687140E-01,1.83301E+00
-4.6682520E-01,1.84277E+00
-4.6677900E-01,1.85254E+00
-4.6673280E-01,1.80371E+00
-4.6668660E-01,1.83301E+00
-4.6664040E-01,1.83301E+00
-4.6659420E-01,1.84277E+00
-4.6654800E-01,1.83301E+00
-4.6650180E-01,1.83301E+00
-4.6645560E-01,1.85254E+00
-4.6640940E-01,1.81348E+00
-4.6636320E-01,1.81348E+00
-4.6631700E-01,1.83301E+00
-4.6627080E-01,1.82324E+00
-4.6622460E-01,1.87207E+00
-4.6617840E-01,1.82324E+00
-4.6613220E-01,1.84277E+00
-4.6608600E-01,1.82324E+00
-4.6603980E-01,1.85254E+00
-4.6599360E-01,1.79395E+00
-4.6594740E-01,1.85254E+00
-4.6590120E-01,1.82324E+00
-4.6585500E-01,1.87207E+00
-4.6580880E-01,1.81348E+00
-4.6576260E-01,1.85254E+00
-4.6571640E-01,1.83301E+00
-4.6567020E-01,1.85254E+00
-4.6562400E-01,1.84277E+00
-4.6557780E-01,1.83301E+00
-4.6553160E-01,1.80371E+00
-4.6548540E-01,1.83301E+00
-4.6543920E-01,1.81348E+00
-4.6539300E-01,1.85254E+00
-4.6534680E-01,1.83301E+00
-4.6530060E-01,1.87207E+00
-4.6525440E-01,1.84277E+00
-4.6520820E-01,1.89160E+00
-4.6516200E-01,1.84277E+00
-4.6511580E-01,1.84277E+00
-4.6506960E-01,1.84277E+00
-4.6502340E-01,1.85254E+00
-4.6497720E-01,1.82324E+00
-4.6493100E-01,1.85254E+00
-4.6488480E-01,1.84277E+00
-4.6483860E-01,1.84277E+00
-4.6479240E-01,1.86230E+00
-4.6474620E-01,1.85254E+00
-4.6470000E-01,1.84277E+00
-4.6465380E-01,1.84277E+00
-4.6460760E-01,1.82324E+00
-4.6456140E-01,1.85254E+00
-4.6451520E-01,1.84277E+00
-4.6446900E-01,1.85254E+00
-4.6442280E-01,1.82324E+00
-4.6437660E-01,1.85254E+00
-4.6433040E-01,1.83301E+00
-4.6428420E-01,1.84277E+00
-4.6423800E-01,1.84277E+00
-4.6419180E-01,1.84277E+00
-4.6414560E-01,1.83301E+00
-4.6409940E-01,1.85254E+00
-4.6405320E-01,1.83301E+00
