in s,C3 in V
-5.0523858E+00,2.31934E+00
-5.0523435E+00,2.41699E+00
-5.0523012E+00,2.41699E+00
-5.0522590E+00,2.31934E+00
-5.0522167E+00,2.41699E+00
-5.0521744E+00,2.36816E+00
-5.0521321E+00,2.31934E+00
-5.0520898E+00,2.27051E+00
-5.0520476E+00,2.46582E+00
-5.0520053E+00,2.46582E+00
-5.0519630E+00,2.27051E+00
-5.0519207E+00,2.36816E+00
-5.0518784E+00,2.22168E+00
-5.0518362E+00,2.36816E+00
-5.0517939E+00,2.46582E+00
-5.0517516E+00,2.31934E+00
-5.0517093E+00,2.46582E+00
-5.0516670E+00,2.46582E+00
-5.0516248E+00,2.31934E+00
-5.0515825E+00,2.31934E+00
-5.0515402E+00,2.51465E+00
-5.0514979E+00,2.27051E+00
-5.0514556E+00,2.41699E+00
-5.0514134E+00,2.31934E+00
-5.0513711E+00,2.27051E+00
-5.0513288E+00,2.31934E+00
-5.0512865E+00,2.41699E+00
-5.0512442E+00,2.22168E+00
-5.0512020E+00,2.46582E+00
-5.0511597E+00,2.36816E+00
-5.0511174E+00,2.31934E+00
-5.0510751E+00,2.31934E+00
-5.0510328E+00,2.46582E+00
-5.0509906E+00,2.31934E+00
-5.0509483E+00,2.31934E+00
-5.0509060E+00,2.46582E+00
-5.0508637E+00,2.17285E+00
-5.0508214E+00,2.22168E+00
-5.0507792E+00,2.22168E+00
-5.0507369E+00,2.51465E+00
-5.0506946E+00,2.31934E+00
-5.0506523E+00,2.36816E+00
-5.0506100E+00,2.22168E+00
-5.0505678E+00,2.36816E+00
-5.0505255E+00,2.31934E+00
-5.0504832E+00,2.22168E+00
-5.0504409E+00,2.36816E+00
-5.0503986E+00,2.36816E+00
-5.0503564E+00,2.22168E+00
-5.0503141E+00,2.22168E+00
-5.0502718E+00,2.27051E+00
-5.0502295E+00,2.36816E+00
-5.0501872E+00,2.22168E+00
-5.0501450E+00,2.22168E+00
-5.0501027E+00,2.36816E+00
-5.0500604E+00,2.22168E+00
-5.0500181E+00,2.31934E+00
-5.0499758E+00,2.36816E+00
-5.0499336E+00,2.22168E+00
-5.0498913E+00,2.51465E+00
-5.0498490E+00,2.36816E+00
-5.0498067E+00,2.51465E+00
-5.0497644E+00,2.46582E+00
-5.0497222E+00,2.41699E+00
-5.0496799E+00,2.56348E+00
-5.0496376E+00,2.31934E+00
-5.0495953E+00,2.27051E+00
-5.0495530E+00,2.36816E+00
-5.0495108E+00,2.46582E+00
-5.0494685E+00,2.31934E+00
-5.0494262E+00,2.31934E+00
-5.0493839E+00,2.41699E+00
-5.0493416E+00,2.51465E+00
-5.0492994E+00,2.31934E+00
-5.0492571E+00,2.36816E+00
-5.0492148E+00,2.51465E+00
-5.0491725E+00,2.46582E+00
-5.0491302E+00,2.46582E+00
-5.0490880E+00,2.56348E+00
