in s,C1 in V
-9.74121600E-02,-1.22070E+00
-9.74029200E-02,-1.24023E+00
-9.73936800E-02,-1.22070E+00
-9.73844400E-02,-1.20117E+00
-9.73752000E-02,-1.24023E+00
-9.73659600E-02,-1.29883E+00
-9.73567200E-02,-1.29883E+00
-9.73474800E-02,-1.24023E+00
-9.73382400E-02,-1.24023E+00
-9.73290000E-02,-1.22070E+00
-9.73197600E-02,-1.22070E+00
-9.73105200E-02,-1.29883E+00
-9.73012800E-02,-1.29883E+00
-9.72920400E-02,-1.29883E+00
-9.72828000E-02,-1.22070E+00
-9.72735600E-02,-1.18164E+00
-9.72643200E-02,-1.18164E+00
-9.72550800E-02,-1.22070E+00
-9.72458400E-02,-1.27930E+00
-9.72366000E-02,-1.22070E+00
-9.72273600E-02,-1.29883E+00
-9.72181200E-02,-1.25977E+00
-9.72088800E-02,-1.20117E+00
-9.71996400E-02,-1.24023E+00
-9.71904000E-02,-1.24023E+00
-9.71811600E-02,-1.24023E+00
-9.71719200E-02,-1.27930E+00
-9.71626800E-02,-1.24023E+00
-9.71534400E-02,-1.22070E+00
-9.71442000E-02,-1.29883E+00
-9.71349600E-02,-1.27930E+00
-9.71257200E-02,-1.31836E+00
-9.71164800E-02,-1.16211E+00
-9.71072400E-02,-1.25977E+00
-9.70980000E-02,-1.22070E+00
-9.70887600E-02,-1.25977E+00
-9.70795200E-02,-1.25977E+00
-9.70702800E-02,-1.29883E+00
-9.70610400E-02,-1.22070E+00
-9.70518000E-02,-1.33789E+00
-9.70425600E-02,-1.24023E+00
-9.70333200E-02,-1.29883E+00
-9.70240800E-02,-1.27930E+00
-9.70148400E-02,-1.29883E+00
-9.70056000E-02,-1.25977E+00
-9.69963600E-02,-1.27930E+00
-9.69871200E-02,-1.31836E+00
-9.69778800E-02,-1.27930E+00
-9.69686400E-02,-1.16211E+00
-9.69594000E-02,-1.29883E+00
-9.69501600E-02,-1.24023E+00
-9.69409200E-02,-1.25977E+00
-9.69316800E-02,-1.25977E+00
-9.69224400E-02,-1.27930E+00
-9.69132000E-02,-1.22070E+00
-9.69039600E-02,-1.31836E+00
-9.68947200E-02,-1.24023E+00
-9.68854800E-02,-1.24023E+00
-9.68762400E-02,-1.29883E+00
-9.68670000E-02,-1.25977E+00
-9.68577600E-02,-1.22070E+00
-9.68485200E-02,-1.27930E+00
-9.68392800E-02,-1.29883E+00
-9.68300400E-02,-1.31836E+00
-9.68208000E-02,-1.29883E+00
-9.68115600E-02,-1.27930E+00
-9.68023200E-02,-1.29883E+00
-9.67930800E-02,-1.31836E+00
-9.67838400E-02,-1.24023E+00
-9.67746000E-02,-1.33789E+00
-9.67653600E-02,-1.33789E+00
-9.67561200E-02,-1.27930E+00
-9.67468800E-02,-1.25977E+00
-9.67376400E-02,-1.33789E+00
-9.67284000E-02,-1.24023E+00
-9.67191600E-02,-1.29883E+00
-9.67099200E-02,-1.27930E+00
-9.67006800E-02,-1.25977E+00
-9.66914400E-02,-1.27930E+00
-9.66822000E-02,-1.31836E+00
-9.66729600E-02,-1.29883E+00
-9.66637200E-02,-1.27930E+00
-9.66544800E-02,-1.27930E+00
-9.66452400E-02,-1.29883E+00
-9.66360000E-02,-1.24023E+00
-9.66267600E-02,-1.33789E+00
-9.66175200E-02,-1.29883E+00
-9.66082800E-02,-1.27930E+00
-9.65990400E-02,-1.24023E+00
-9.65898000E-02,-1.27930E+00
-9.65805600E-02,-1.22070E+00
-9.65713200E-02,-1.29883E+00
-9.65620800E-02,-1.25977E+00
-9.65528400E-02,-1.39648E+00
-9.65436000E-02,-1.29883E+00
-9.65343600E-02,-1.29883E+00
-9.65251200E-02,-1.27930E+00
-9.65158800E-02,-1.27930E+00
-9.65066400E-02,-1.27930E+00
-9.64974000E-02,-1.29883E+00
-9.64881600E-02,-1.29883E+00
-9.64789200E-02,-1.35742E+00
-9.64696800E-02,-1.31836E+00
-9.64604400E-02,-1.20117E+00
-9.64512000E-02,-1.27930E+00
-9.64419600E-02,-1.25977E+00
-9.64327200E-02,-1.27930E+00
-9.64234800E-02,-1.27930E+00
-9.64142400E-02,-1.29883E+00
-9.64050000E-02,-1.29883E+00
-9.63957600E-02,-1.27930E+00
-9.63865200E-02,-1.31836E+00
-9.63772800E-02,-1.25977E+00
-9.63680400E-02,-1.31836E+00
-9.63588000E-02,-1.24023E+00
-9.63495600E-02,-1.29883E+00
-9.63403200E-02,-1.25977E+00
-9.63310800E-02,-1.22070E+00
-9.63218400E-02,-1.27930E+00
-9.63126000E-02,-1.29883E+00
-9.63033600E-02,-1.29883E+00
-9.62941200E-02,-1.24023E+00
-9.62848800E-02,-1.25977E+00
-9.62756400E-02,-1.27930E+00
-9.62664000E-02,-1.27930E+00
-9.62571600E-02,-1.35742E+00
-9.62479200E-02,-1.24023E+00
-9.62386800E-02,-1.25977E+00
-9.62294400E-02,-1.27930E+00
-9.62202000E-02,-1.24023E+00
-9.62109600E-02,-1.22070E+00
-9.62017200E-02,-1.22070E+00
-9.61924800E-02,-1.22070E+00
-9.61832400E-02,-1.25977E+00
-9.61740000E-02,-1.22070E+00
-9.61647600E-02,-1.25977E+00
-9.61555200E-02,-1.27930E+00
-9.61462800E-02,-1.35742E+00
-9.61370400E-02,-1.25977E+00
-9.61278000E-02,-1.29883E+00
-9.61185600E-02,-1.16211E+00
-9.61093200E-02,-1.24023E+00
-9.61000800E-02,-1.31836E+00
-9.60908400E-02,-1.29883E+00
-9.60816000E-02,-1.22070E+00
-9.60723600E-02,-1.24023E+00
-9.60631200E-02,-1.27930E+00
-9.60538800E-02,-1.22070E+00
-9.60446400E-02,-1.29883E+00
-9.60354000E-02,-1.31836E+00
-9.60261600E-02,-1.25977E+00
-9.60169200E-02,-1.33789E+00
-9.60076800E-02,-1.27930E+00
-9.59984400E-02,-1.29883E+00
-9.59892000E-02,-1.27930E+00
-9.59799600E-02,-1.33789E+00
-9.59707200E-02,-1.24023E+00
-9.59614800E-02,-1.33789E+00
-9.59522400E-02,-1.24023E+00
-9.59430000E-02,-1.29883E+00
-9.59337600E-02,-1.18164E+00
-9.59245200E-02,-1.33789E+00
-9.59152800E-02,-1.33789E+00
-9.59060400E-02,-1.33789E+00
-9.58968000E-02,-1.25977E+00
-9.58875600E-02,-1.29883E+00
-9.58783200E-02,-1.27930E+00
-9.58690800E-02,-1.25977E+00
-9.58598400E-02,-1.29883E+00
-9.58506000E-02,-1.24023E+00
-9.58413600E-02,-1.27930E+00
-9.58321200E-02,-1.27930E+00
-9.58228800E-02,-1.29883E+00
-9.58136400E-02,-1.31836E+00
-9.58044000E-02,-1.31836E+00
-9.57951600E-02,-1.27930E+00
-9.57859200E-02,-1.25977E+00
-9.57766800E-02,-1.31836E+00
-9.57674400E-02,-1.33789E+00
-9.57582000E-02,-1.33789E+00
-9.57489600E-02,-1.29883E+00
-9.57397200E-02,-1.29883E+00
-9.57304800E-02,-1.31836E+00
-9.57212400E-02,-1.29883E+00
-9.57120000E-02,-1.27930E+00
-9.57027600E-02,-1.29883E+00
-9.56935200E-02,-1.33789E+00
-9.56842800E-02,-1.27930E+00
-9.56750400E-02,-1.25977E+00
-9.56658000E-02,-1.35742E+00
-9.56565600E-02,-1.33789E+00
-9.56473200E-02,-1.37695E+00
-9.56380800E-02,-1.24023E+00
-9.56288400E-02,-1.25977E+00
-9.56196000E-02,-1.27930E+00
-9.56103600E-02,-1.29883E+00
-9.56011200E-02,-1.27930E+00
-9.55918800E-02,-1.33789E+00
-9.55826400E-02,-1.27930E+00
-9.55734000E-02,-1.29883E+00
-9.55641600E-02,-1.27930E+00
-9.55549200E-02,-1.29883E+00
-9.55456800E-02,-1.24023E+00
-9.55364400E-02,-1.29883E+00
-9.55272000E-02,-1.29883E+00
-9.55179600E-02,-1.31836E+00
-9.55087200E-02,-1.27930E+00
-9.54994800E-02,-1.31836E+00
-9.54902400E-02,-1.29883E+00
-9.54810000E-02,-1.33789E+00
-9.54717600E-02,-1.29883E+00
-9.54625200E-02,-1.24023E+00
-9.54532800E-02,-1.25977E+00
-9.54440400E-02,-1.35742E+00
-9.54348000E-02,-1.27930E+00
-9.54255600E-02,-1.25977E+00
-9.54163200E-02,-1.29883E+00
-9.54070800E-02,-1.29883E+00
-9.53978400E-02,-1.29883E+00
-9.53886000E-02,-1.27930E+00
-9.53793600E-02,-1.31836E+00
-9.53701200E-02,-1.33789E+00
-9.53608800E-02,-1.31836E+00
-9.53516400E-02,-1.25977E+00
-9.53424000E-02,-1.24023E+00
-9.53331600E-02,-1.27930E+00
-9.53239200E-02,-1.24023E+00
-9.53146800E-02,-1.29883E+00
-9.53054400E-02,-1.24023E+00
-9.52962000E-02,-1.33789E+00
-9.52869600E-02,-1.29883E+00
-9.52777200E-02,-1.25977E+00
-9.52684800E-02,-1.25977E+00
-9.52592400E-02,-1.29883E+00
-9.52500000E-02,-1.29883E+00
-9.52407600E-02,-1.31836E+00
-9.52315200E-02,-1.29883E+00
-9.52222800E-02,-1.29883E+00
-9.52130400E-02,-1.27930E+00
-9.52038000E-02,-1.27930E+00
-9.51945600E-02,-1.25977E+00
-9.51853200E-02,-1.35742E+00
-9.51760800E-02,-1.33789E+00
-9.51668400E-02,-1.25977E+00
-9.51576000E-02,-1.27930E+00
-9.51483600E-02,-1.31836E+00
-9.51391200E-02,-1.29883E+00
-9.51298800E-02,-1.27930E+00
-9.51206400E-02,-1.22070E+00
-9.51114000E-02,-1.33789E+00
-9.51021600E-02,-1.31836E+00
-9.50929200E-02,-1.24023E+00
-9.50836800E-02,-1.27930E+00
-9.50744400E-02,-1.27930E+00
-9.50652000E-02,-1.22070E+00
-9.50559600E-02,-1.33789E+00
-9.50467200E-02,-1.27930E+00
-9.50374800E-02,-1.24023E+00
-9.50282400E-02,-1.33789E+00
-9.50190000E-02,-1.27930E+00
-9.50097600E-02,-1.27930E+00
