in s,C2 in V
-1.9253280E-01,9.66797E-01
-1.9251432E-01,9.86328E-01
-1.9249584E-01,9.86328E-01
-1.9247736E-01,1.00586E+00
-1.9245888E-01,9.86328E-01
-1.9244040E-01,1.00586E+00
-1.9242192E-01,1.00586E+00
-1.9240344E-01,9.27734E-01
-1.9238496E-01,9.47266E-01
-1.9236648E-01,9.86328E-01
-1.9234800E-01,9.86328E-01
-1.9232952E-01,9.86328E-01
-1.9231104E-01,9.66797E-01
-1.9229256E-01,1.04492E+00
-1.9227408E-01,1.00586E+00
-1.9225560E-01,9.86328E-01
-1.9223712E-01,9.86328E-01
-1.9221864E-01,1.00586E+00
-1.9220016E-01,9.66797E-01
-1.9218168E-01,9.66797E-01
-1.9216320E-01,9.86328E-01
-1.9214472E-01,1.00586E+00
-1.9212624E-01,9.08203E-01
-1.9210776E-01,1.00586E+00
-1.9208928E-01,9.47266E-01
-1.9207080E-01,1.02539E+00
-1.9205232E-01,1.02539E+00
-1.9203384E-01,9.66797E-01
-1.9201536E-01,9.47266E-01
-1.9199688E-01,9.86328E-01
-1.9197840E-01,1.00586E+00
-1.9195992E-01,1.00586E+00
-1.9194144E-01,1.00586E+00
-1.9192296E-01,1.00586E+00
-1.9190448E-01,9.86328E-01
-1.9188600E-01,9.47266E-01
-1.9186752E-01,9.86328E-01
-1.9184904E-01,9.86328E-01
-1.9183056E-01,9.66797E-01
-1.9181208E-01,9.47266E-01
-1.9179360E-01,9.27734E-01
-1.9177512E-01,9.66797E-01
-1.9175664E-01,9.86328E-01
-1.9173816E-01,9.66797E-01
-1.9171968E-01,9.86328E-01
-1.9170120E-01,9.66797E-01
-1.9168272E-01,9.86328E-01
-1.9166424E-01,9.66797E-01
-1.9164576E-01,9.47266E-01
-1.9162728E-01,1.00586E+00
-1.9160880E-01,1.00586E+00
-1.9159032E-01,9.47266E-01
-1.9157184E-01,9.66797E-01
-1.9155336E-01,9.86328E-01
-1.9153488E-01,1.02539E+00
-1.9151640E-01,9.86328E-01
-1.9149792E-01,9.86328E-01
-1.9147944E-01,9.86328E-01
-1.9146096E-01,9.47266E-01
-1.9144248E-01,1.00586E+00
-1.9142400E-01,8.88672E-01
-1.9140552E-01,1.00586E+00
-1.9138704E-01,1.06445E+00
-1.9136856E-01,9.86328E-01
-1.9135008E-01,1.00586E+00
-1.9133160E-01,9.27734E-01
-1.9131312E-01,9.47266E-01
-1.9129464E-01,9.86328E-01
-1.9127616E-01,1.02539E+00
-1.9125768E-01,9.27734E-01
-1.9123920E-01,9.66797E-01
-1.9122072E-01,9.47266E-01
-1.9120224E-01,9.66797E-01
-1.9118376E-01,9.86328E-01
-1.9116528E-01,9.47266E-01
-1.9114680E-01,9.27734E-01
-1.9112832E-01,1.00586E+00
-1.9110984E-01,9.66797E-01
-1.9109136E-01,9.66797E-01
-1.9107288E-01,9.66797E-01
-1.9105440E-01,9.66797E-01
-1.9103592E-01,9.86328E-01
-1.9101744E-01,1.00586E+00
-1.9099896E-01,1.00586E+00
-1.9098048E-01,9.86328E-01
-1.9096200E-01,1.00586E+00
-1.9094352E-01,1.00586E+00
-1.9092504E-01,1.02539E+00
-1.9090656E-01,9.86328E-01
-1.9088808E-01,9.66797E-01
-1.9086960E-01,1.06445E+00
-1.9085112E-01,9.66797E-01
-1.9083264E-01,9.86328E-01
-1.9081416E-01,9.86328E-01
-1.9079568E-01,1.00586E+00
-1.9077720E-01,9.86328E-01
-1.9075872E-01,1.00586E+00
-1.9074024E-01,1.02539E+00
-1.9072176E-01,9.66797E-01
-1.9070328E-01,9.86328E-01
-1.9068480E-01,9.86328E-01
-1.9066632E-01,1.00586E+00
-1.9064784E-01,9.66797E-01
-1.9062936E-01,9.66797E-01
-1.9061088E-01,1.04492E+00
-1.9059240E-01,9.47266E-01
-1.9057392E-01,9.47266E-01
-1.9055544E-01,9.86328E-01
-1.9053696E-01,1.04492E+00
-1.9051848E-01,9.47266E-01
-1.9050000E-01,9.47266E-01
-1.9048152E-01,1.04492E+00
-1.9046304E-01,1.00586E+00
-1.9044456E-01,1.00586E+00
-1.9042608E-01,9.86328E-01
-1.9040760E-01,9.86328E-01
-1.9038912E-01,9.47266E-01
-1.9037064E-01,8.88672E-01
-1.9035216E-01,9.47266E-01
-1.9033368E-01,9.86328E-01
-1.9031520E-01,9.66797E-01
-1.9029672E-01,9.66797E-01
-1.9027824E-01,9.86328E-01
-1.9025976E-01,1.02539E+00
-1.9024128E-01,1.02539E+00
-1.9022280E-01,1.02539E+00
-1.9020432E-01,9.86328E-01
-1.9018584E-01,1.00586E+00
-1.9016736E-01,1.02539E+00
-1.9014888E-01,9.66797E-01
-1.9013040E-01,9.47266E-01
-1.9011192E-01,9.27734E-01
-1.9009344E-01,1.00586E+00
-1.9007496E-01,1.00586E+00
-1.9005648E-01,1.04492E+00
-1.9003800E-01,1.00586E+00
-1.9001952E-01,9.86328E-01
-1.9000104E-01,9.86328E-01
-1.8998256E-01,1.00586E+00
-1.8996408E-01,9.47266E-01
-1.8994560E-01,9.86328E-01
-1.8992712E-01,9.86328E-01
-1.8990864E-01,9.86328E-01
-1.8989016E-01,9.66797E-01
-1.8987168E-01,1.04492E+00
-1.8985320E-01,1.00586E+00
-1.8983472E-01,9.86328E-01
-1.8981624E-01,9.86328E-01
-1.8979776E-01,9.86328E-01
-1.8977928E-01,9.86328E-01
-1.8976080E-01,9.86328E-01
-1.8974232E-01,9.86328E-01
-1.8972384E-01,1.02539E+00
-1.8970536E-01,1.00586E+00
-1.8968688E-01,1.00586E+00
-1.8966840E-01,9.86328E-01
-1.8964992E-01,9.86328E-01
-1.8963144E-01,9.86328E-01
-1.8961296E-01,1.04492E+00
-1.8959448E-01,9.66797E-01
-1.8957600E-01,9.86328E-01
-1.8955752E-01,1.00586E+00
-1.8953904E-01,1.00586E+00
-1.8952056E-01,1.02539E+00
-1.8950208E-01,9.66797E-01
-1.8948360E-01,9.86328E-01
-1.8946512E-01,9.86328E-01
-1.8944664E-01,9.86328E-01
-1.8942816E-01,9.66797E-01
-1.8940968E-01,9.86328E-01
-1.8939120E-01,1.00586E+00
-1.8937272E-01,9.86328E-01
-1.8935424E-01,9.86328E-01
-1.8933576E-01,9.47266E-01
-1.8931728E-01,1.00586E+00
-1.8929880E-01,9.86328E-01
-1.8928032E-01,9.27734E-01
-1.8926184E-01,1.02539E+00
-1.8924336E-01,9.47266E-01
-1.8922488E-01,1.00586E+00
-1.8920640E-01,9.47266E-01
-1.8918792E-01,9.86328E-01
-1.8916944E-01,1.00586E+00
-1.8915096E-01,9.86328E-01
-1.8913248E-01,1.04492E+00
-1.8911400E-01,9.66797E-01
-1.8909552E-01,9.66797E-01
-1.8907704E-01,9.47266E-01
-1.8905856E-01,9.27734E-01
-1.8904008E-01,1.02539E+00
-1.8902160E-01,1.00586E+00
-1.8900312E-01,9.47266E-01
-1.8898464E-01,9.27734E-01
