in s,C1 in V
-1.189896E-04,-1.53809E+00
-1.189872E-04,-1.54785E+00
-1.189848E-04,-1.52832E+00
-1.189824E-04,-1.54785E+00
-1.189800E-04,-1.55762E+00
-1.189776E-04,-1.57715E+00
-1.189752E-04,-1.56738E+00
-1.189728E-04,-1.53809E+00
-1.189704E-04,-1.52832E+00
-1.189680E-04,-1.56738E+00
-1.189656E-04,-1.52832E+00
-1.189632E-04,-1.56738E+00
-1.189608E-04,-1.50879E+00
-1.189584E-04,-1.55762E+00
-1.189560E-04,-1.54785E+00
-1.189536E-04,-1.54785E+00
-1.189512E-04,-1.50879E+00
-1.189488E-04,-1.54785E+00
-1.189464E-04,-1.54785E+00
-1.189440E-04,-1.51855E+00
-1.189416E-04,-1.54785E+00
-1.189392E-04,-1.50879E+00
-1.189368E-04,-1.55762E+00
-1.189344E-04,-1.55762E+00
-1.189320E-04,-1.51855E+00
-1.189296E-04,-1.53809E+00
-1.189272E-04,-1.56738E+00
-1.189248E-04,-1.53809E+00
-1.189224E-04,-1.54785E+00
-1.189200E-04,-1.53809E+00
-1.189176E-04,-1.54785E+00
-1.189152E-04,-1.52832E+00
-1.189128E-04,-1.50879E+00
-1.189104E-04,-1.53809E+00
-1.189080E-04,-1.53809E+00
-1.189056E-04,-1.53809E+00
-1.189032E-04,-1.49902E+00
-1.189008E-04,-1.54785E+00
-1.188984E-04,-1.53809E+00
-1.188960E-04,-1.53809E+00
-1.188936E-04,-1.50879E+00
-1.188912E-04,-1.53809E+00
-1.188888E-04,-1.53809E+00
-1.188864E-04,-1.52832E+00
-1.188840E-04,-1.56738E+00
-1.188816E-04,-1.53809E+00
-1.188792E-04,-1.53809E+00
-1.188768E-04,-1.54785E+00
-1.188744E-04,-1.49902E+00
-1.188720E-04,-1.51855E+00
-1.188696E-04,-1.54785E+00
-1.188672E-04,-1.53809E+00
-1.188648E-04,-1.54785E+00
-1.188624E-04,-1.53809E+00
-1.188600E-04,-1.55762E+00
-1.188576E-04,-1.53809E+00
-1.188552E-04,-1.52832E+00
-1.188528E-04,-1.53809E+00
-1.188504E-04,-1.53809E+00
-1.188480E-04,-1.55762E+00
-1.188456E-04,-1.55762E+00
-1.188432E-04,-1.50879E+00
-1.188408E-04,-1.54785E+00
-1.188384E-04,-1.50879E+00
-1.188360E-04,-1.56738E+00
-1.188336E-04,-1.52832E+00
-1.188312E-04,-1.56738E+00
-1.188288E-04,-1.53809E+00
-1.188264E-04,-1.56738E+00
-1.188240E-04,-1.52832E+00
-1.188216E-04,-1.53809E+00
-1.188192E-04,-1.55762E+00
-1.188168E-04,-1.56738E+00
-1.188144E-04,-1.51855E+00
-1.188120E-04,-1.53809E+00
-1.188096E-04,-1.54785E+00
-1.188072E-04,-1.53809E+00
-1.188048E-04,-1.51855E+00
-1.188024E-04,-1.53809E+00
-1.188000E-04,-1.53809E+00
-1.187976E-04,-1.50879E+00
-1.187952E-04,-1.56738E+00
-1.187928E-04,-1.55762E+00
-1.187904E-04,-1.55762E+00
-1.187880E-04,-1.50879E+00
-1.187856E-04,-1.54785E+00
-1.187832E-04,-1.53809E+00
-1.187808E-04,-1.53809E+00
-1.187784E-04,-1.50879E+00
-1.187760E-04,-1.51855E+00
-1.187736E-04,-1.54785E+00
-1.187712E-04,-1.50879E+00
-1.187688E-04,-1.53809E+00
-1.187664E-04,-1.53809E+00
-1.187640E-04,-1.54785E+00
-1.187616E-04,-1.53809E+00
-1.187592E-04,-1.53809E+00
-1.187568E-04,-1.51855E+00
-1.187544E-04,-1.53809E+00
-1.187520E-04,-1.53809E+00
-1.187496E-04,-1.51855E+00
-1.187472E-04,-1.51855E+00
-1.187448E-04,-1.51855E+00
-1.187424E-04,-1.53809E+00
-1.187400E-04,-1.52832E+00
-1.187376E-04,-1.53809E+00
-1.187352E-04,-1.53809E+00
-1.187328E-04,-1.53809E+00
-1.187304E-04,-1.52832E+00
-1.187280E-04,-1.52832E+00
-1.187256E-04,-1.52832E+00
-1.187232E-04,-1.52832E+00
-1.187208E-04,-1.52832E+00
-1.187184E-04,-1.52832E+00
-1.187160E-04,-1.53809E+00
-1.187136E-04,-1.56738E+00
-1.187112E-04,-1.55762E+00
-1.187088E-04,-1.53809E+00
-1.187064E-04,-1.51855E+00
-1.187040E-04,-1.53809E+00
-1.187016E-04,-1.50879E+00
-1.186992E-04,-1.53809E+00
-1.186968E-04,-1.53809E+00
-1.186944E-04,-1.53809E+00
-1.186920E-04,-1.53809E+00
-1.186896E-04,-1.53809E+00
-1.186872E-04,-1.50879E+00
-1.186848E-04,-1.50879E+00
-1.186824E-04,-1.52832E+00
-1.186800E-04,-1.52832E+00
-1.186776E-04,-1.51855E+00
-1.186752E-04,-1.53809E+00
-1.186728E-04,-1.54785E+00
-1.186704E-04,-1.50879E+00
-1.186680E-04,-1.53809E+00
-1.186656E-04,-1.53809E+00
-1.186632E-04,-1.55762E+00
-1.186608E-04,-1.50879E+00
-1.186584E-04,-1.50879E+00
-1.186560E-04,-1.54785E+00
-1.186536E-04,-1.53809E+00
-1.186512E-04,-1.51855E+00
-1.186488E-04,-1.54785E+00
-1.186464E-04,-1.51855E+00
-1.186440E-04,-1.52832E+00
-1.186416E-04,-1.52832E+00
-1.186392E-04,-1.53809E+00
-1.186368E-04,-1.54785E+00
-1.186344E-04,-1.51855E+00
-1.186320E-04,-1.53809E+00
-1.186296E-04,-1.48926E+00
-1.186272E-04,-1.53809E+00
-1.186248E-04,-1.52832E+00
-1.186224E-04,-1.50879E+00
-1.186200E-04,-1.51855E+00
-1.186176E-04,-1.53809E+00
-1.186152E-04,-1.52832E+00
-1.186128E-04,-1.53809E+00
-1.186104E-04,-1.53809E+00
-1.186080E-04,-1.53809E+00
-1.186056E-04,-1.48926E+00
-1.186032E-04,-1.53809E+00
-1.186008E-04,-1.53809E+00
-1.185984E-04,-1.53809E+00
-1.185960E-04,-1.54785E+00
-1.185936E-04,-1.53809E+00
-1.185912E-04,-1.53809E+00
-1.185888E-04,-1.51855E+00
-1.185864E-04,-1.50879E+00
-1.185840E-04,-1.52832E+00
-1.185816E-04,-1.53809E+00
-1.185792E-04,-1.50879E+00
-1.185768E-04,-1.51855E+00
-1.185744E-04,-1.50879E+00
-1.185720E-04,-1.53809E+00
-1.185696E-04,-1.50879E+00
-1.185672E-04,-1.50879E+00
-1.185648E-04,-1.50879E+00
-1.185624E-04,-1.53809E+00
-1.185600E-04,-1.53809E+00
-1.185576E-04,-1.50879E+00
-1.185552E-04,-1.52832E+00
-1.185528E-04,-1.53809E+00
-1.185504E-04,-1.53809E+00
-1.185480E-04,-1.50879E+00
-1.185456E-04,-1.53809E+00
-1.185432E-04,-1.51855E+00
-1.185408E-04,-1.51855E+00
-1.185384E-04,-1.52832E+00
-1.185360E-04,-1.51855E+00
-1.185336E-04,-1.51855E+00
-1.185312E-04,-1.51855E+00
-1.185288E-04,-1.49902E+00
-1.185264E-04,-1.51855E+00
-1.185240E-04,-1.50879E+00
-1.185216E-04,-1.53809E+00
-1.185192E-04,-1.51855E+00
-1.185168E-04,-1.49902E+00
-1.185144E-04,-1.50879E+00
-1.185120E-04,-1.51855E+00
-1.185096E-04,-1.54785E+00
-1.185072E-04,-1.51855E+00
-1.185048E-04,-1.51855E+00
-1.185024E-04,-1.51855E+00
-1.185000E-04,-1.53809E+00
-1.184976E-04,-1.49902E+00
-1.184952E-04,-1.51855E+00
-1.184928E-04,-1.51855E+00
-1.184904E-04,-1.51855E+00
-1.184880E-04,-1.53809E+00
-1.184856E-04,-1.55762E+00
-1.184832E-04,-1.50879E+00
-1.184808E-04,-1.50879E+00
-1.184784E-04,-1.52832E+00
-1.184760E-04,-1.51855E+00
-1.184736E-04,-1.52832E+00
-1.184712E-04,-1.53809E+00
-1.184688E-04,-1.53809E+00
-1.184664E-04,-1.52832E+00
-1.184640E-04,-1.50879E+00
-1.184616E-04,-1.50879E+00
-1.184592E-04,-1.53809E+00
-1.184568E-04,-1.52832E+00
-1.184544E-04,-1.49902E+00
-1.184520E-04,-1.50879E+00
-1.184496E-04,-1.51855E+00
-1.184472E-04,-1.53809E+00
-1.184448E-04,-1.50879E+00
-1.184424E-04,-1.53809E+00
-1.184400E-04,-1.50879E+00
-1.184376E-04,-1.52832E+00
-1.184352E-04,-1.51855E+00
-1.184328E-04,-1.52832E+00
-1.184304E-04,-1.51855E+00
-1.184280E-04,-1.53809E+00
-1.184256E-04,-1.53809E+00
-1.184232E-04,-1.56738E+00
-1.184208E-04,-1.47949E+00
-1.184184E-04,-1.51855E+00
-1.184160E-04,-1.53809E+00
-1.184136E-04,-1.51855E+00
-1.184112E-04,-1.51855E+00
-1.184088E-04,-1.50879E+00
-1.184064E-04,-1.53809E+00
-1.184040E-04,-1.51855E+00
-1.184016E-04,-1.48926E+00
-1.183992E-04,-1.50879E+00
-1.183968E-04,-1.54785E+00
-1.183944E-04,-1.51855E+00
-1.183920E-04,-1.50879E+00
-1.183896E-04,-1.49902E+00
-1.183872E-04,-1.52832E+00
-1.183848E-04,-1.50879E+00
-1.183824E-04,-1.50879E+00
-1.183800E-04,-1.51855E+00
-1.183776E-04,-1.51855E+00
-1.183752E-04,-1.51855E+00
-1.183728E-04,-1.51855E+00
-1.183704E-04,-1.50879E+00
-1.183680E-04,-1.51855E+00
-1.183656E-04,-1.51855E+00
-1.183632E-04,-1.49902E+00
-1.183608E-04,-1.51855E+00
-1.183584E-04,-1.51855E+00
-1.183560E-04,-1.49902E+00
-1.183536E-04,-1.52832E+00
-1.183512E-04,-1.53809E+00
-1.183488E-04,-1.50879E+00
-1.183464E-04,-1.51855E+00
-1.183440E-04,-1.50879E+00
-1.183416E-04,-1.53809E+00
-1.183392E-04,-1.50879E+00
-1.183368E-04,-1.50879E+00
-1.183344E-04,-1.50879E+00
-1.183320E-04,-1.47949E+00
-1.183296E-04,-1.52832E+00
-1.183272E-04,-1.51855E+00
-1.183248E-04,-1.50879E+00
-1.183224E-04,-1.50879E+00
-1.183200E-04,-1.53809E+00
-1.183176E-04,-1.49902E+00
-1.183152E-04,-1.50879E+00
-1.183128E-04,-1.52832E+00
-1.183104E-04,-1.50879E+00
-1.183080E-04,-1.52832E+00
-1.183056E-04,-1.50879E+00
-1.183032E-04,-1.50879E+00
-1.183008E-04,-1.50879E+00
-1.182984E-04,-1.50879E+00
-1.182960E-04,-1.50879E+00
-1.182936E-04,-1.49902E+00
-1.182912E-04,-1.51855E+00
-1.182888E-04,-1.48926E+00
-1.182864E-04,-1.50879E+00
-1.182840E-04,-1.53809E+00
-1.182816E-04,-1.50879E+00
