in s,C2 in V
-9.83361600E-01,1.88477E+00
-9.83269200E-01,1.84570E+00
-9.83176800E-01,1.90430E+00
-9.83084400E-01,1.82617E+00
-9.82992000E-01,1.88477E+00
-9.82899600E-01,1.84570E+00
-9.82807200E-01,1.92383E+00
-9.82714800E-01,1.86523E+00
-9.82622400E-01,1.84570E+00
-9.82530000E-01,1.84570E+00
-9.82437600E-01,1.86523E+00
-9.82345200E-01,1.88477E+00
-9.82252800E-01,1.88477E+00
-9.82160400E-01,1.86523E+00
-9.82068000E-01,1.90430E+00
-9.81975600E-01,1.86523E+00
-9.81883200E-01,1.92383E+00
-9.81790800E-01,1.90430E+00
-9.81698400E-01,1.92383E+00
-9.81606000E-01,1.90430E+00
-9.81513600E-01,1.92383E+00
-9.81421200E-01,1.82617E+00
-9.81328800E-01,1.90430E+00
-9.81236400E-01,1.82617E+00
-9.81144000E-01,1.90430E+00
-9.81051600E-01,1.86523E+00
-9.80959200E-01,1.86523E+00
-9.80866800E-01,1.90430E+00
-9.80774400E-01,1.90430E+00
-9.80682000E-01,1.86523E+00
-9.80589600E-01,1.82617E+00
-9.80497200E-01,1.94336E+00
-9.80404800E-01,1.90430E+00
-9.80312400E-01,1.86523E+00
-9.80220000E-01,1.92383E+00
-9.80127600E-01,1.80664E+00
-9.80035200E-01,1.92383E+00
-9.79942800E-01,1.82617E+00
-9.79850400E-01,1.82617E+00
-9.79758000E-01,1.84570E+00
-9.79665600E-01,1.80664E+00
-9.79573200E-01,1.88477E+00
-9.79480800E-01,1.84570E+00
-9.79388400E-01,1.84570E+00
-9.79296000E-01,1.92383E+00
-9.79203600E-01,1.86523E+00
-9.79111200E-01,1.88477E+00
-9.79018800E-01,1.90430E+00
-9.78926400E-01,1.94336E+00
-9.78834000E-01,1.86523E+00
-9.78741600E-01,1.90430E+00
-9.78649200E-01,1.90430E+00
-9.78556800E-01,1.84570E+00
-9.78464400E-01,1.84570E+00
-9.78372000E-01,1.88477E+00
-9.78279600E-01,1.84570E+00
-9.78187200E-01,1.88477E+00
-9.78094800E-01,1.88477E+00
-9.78002400E-01,1.90430E+00
-9.77910000E-01,1.90430E+00
-9.77817600E-01,1.88477E+00
-9.77725200E-01,1.86523E+00
-9.77632800E-01,1.92383E+00
-9.77540400E-01,1.86523E+00
-9.77448000E-01,1.90430E+00
-9.77355600E-01,1.86523E+00
-9.77263200E-01,1.82617E+00
-9.77170800E-01,1.88477E+00
-9.77078400E-01,1.86523E+00
-9.76986000E-01,1.86523E+00
-9.76893600E-01,1.78711E+00
-9.76801200E-01,1.92383E+00
-9.76708800E-01,1.86523E+00
-9.76616400E-01,1.86523E+00
-9.76524000E-01,1.80664E+00
-9.76431600E-01,1.88477E+00
-9.76339200E-01,1.90430E+00
-9.76246800E-01,1.90430E+00
-9.76154400E-01,1.92383E+00
-9.76062000E-01,1.86523E+00
-9.75969600E-01,1.92383E+00
-9.75877200E-01,1.82617E+00
-9.75784800E-01,1.92383E+00
-9.75692400E-01,1.88477E+00
-9.75600000E-01,1.86523E+00
-9.75507600E-01,1.86523E+00
-9.75415200E-01,1.84570E+00
-9.75322800E-01,1.86523E+00
-9.75230400E-01,1.90430E+00
-9.75138000E-01,1.88477E+00
-9.75045600E-01,1.92383E+00
-9.74953200E-01,1.88477E+00
-9.74860800E-01,1.90430E+00
-9.74768400E-01,1.82617E+00
-9.74676000E-01,1.88477E+00
-9.74583600E-01,1.84570E+00
-9.74491200E-01,1.86523E+00
-9.74398800E-01,1.86523E+00
-9.74306400E-01,1.84570E+00
-9.74214000E-01,1.90430E+00
-9.74121600E-01,1.92383E+00
-9.74029200E-01,1.88477E+00
-9.73936800E-01,1.84570E+00
-9.73844400E-01,1.92383E+00
-9.73752000E-01,1.92383E+00
-9.73659600E-01,1.90430E+00
-9.73567200E-01,1.92383E+00
-9.73474800E-01,1.90430E+00
-9.73382400E-01,1.86523E+00
-9.73290000E-01,1.88477E+00
-9.73197600E-01,1.94336E+00
-9.73105200E-01,1.86523E+00
-9.73012800E-01,1.90430E+00
-9.72920400E-01,1.84570E+00
-9.72828000E-01,1.84570E+00
-9.72735600E-01,1.82617E+00
-9.72643200E-01,1.86523E+00
-9.72550800E-01,1.92383E+00
-9.72458400E-01,1.88477E+00
-9.72366000E-01,1.86523E+00
-9.72273600E-01,1.84570E+00
-9.72181200E-01,1.84570E+00
-9.72088800E-01,1.90430E+00
-9.71996400E-01,1.86523E+00
-9.71904000E-01,1.92383E+00
-9.71811600E-01,1.86523E+00
-9.71719200E-01,1.84570E+00
-9.71626800E-01,1.86523E+00
-9.71534400E-01,1.90430E+00
-9.71442000E-01,1.88477E+00
-9.71349600E-01,1.82617E+00
-9.71257200E-01,1.84570E+00
-9.71164800E-01,1.86523E+00
-9.71072400E-01,1.88477E+00
-9.70980000E-01,1.86523E+00
-9.70887600E-01,1.90430E+00
-9.70795200E-01,1.90430E+00
-9.70702800E-01,1.84570E+00
-9.70610400E-01,1.92383E+00
-9.70518000E-01,1.86523E+00
-9.70425600E-01,1.92383E+00
-9.70333200E-01,1.86523E+00
-9.70240800E-01,1.84570E+00
-9.70148400E-01,1.86523E+00
-9.70056000E-01,1.92383E+00
-9.69963600E-01,1.90430E+00
-9.69871200E-01,1.82617E+00
-9.69778800E-01,1.86523E+00
-9.69686400E-01,1.90430E+00
-9.69594000E-01,1.86523E+00
-9.69501600E-01,1.82617E+00
-9.69409200E-01,1.90430E+00
-9.69316800E-01,1.92383E+00
-9.69224400E-01,1.92383E+00
-9.69132000E-01,1.90430E+00
-9.69039600E-01,1.92383E+00
-9.68947200E-01,1.86523E+00
-9.68854800E-01,1.84570E+00
-9.68762400E-01,1.86523E+00
-9.68670000E-01,1.90430E+00
-9.68577600E-01,1.90430E+00
-9.68485200E-01,1.86523E+00
-9.68392800E-01,1.94336E+00
-9.68300400E-01,1.90430E+00
-9.68208000E-01,1.88477E+00
-9.68115600E-01,1.86523E+00
-9.68023200E-01,1.92383E+00
-9.67930800E-01,1.88477E+00
-9.67838400E-01,1.84570E+00
-9.67746000E-01,1.86523E+00
-9.67653600E-01,1.92383E+00
-9.67561200E-01,1.92383E+00
-9.67468800E-01,1.92383E+00
-9.67376400E-01,1.80664E+00
-9.67284000E-01,1.86523E+00
-9.67191600E-01,1.84570E+00
-9.67099200E-01,1.92383E+00
-9.67006800E-01,1.84570E+00
-9.66914400E-01,1.84570E+00
-9.66822000E-01,1.88477E+00
-9.66729600E-01,1.90430E+00
-9.66637200E-01,1.88477E+00
-9.66544800E-01,1.90430E+00
-9.66452400E-01,1.88477E+00
-9.66360000E-01,1.94336E+00
-9.66267600E-01,1.92383E+00
-9.66175200E-01,1.88477E+00
-9.66082800E-01,1.90430E+00
-9.65990400E-01,1.92383E+00
-9.65898000E-01,1.90430E+00
-9.65805600E-01,1.86523E+00
-9.65713200E-01,1.90430E+00
-9.65620800E-01,1.92383E+00
-9.65528400E-01,1.90430E+00
-9.65436000E-01,1.86523E+00
-9.65343600E-01,1.84570E+00
-9.65251200E-01,1.92383E+00
-9.65158800E-01,1.88477E+00
-9.65066400E-01,1.80664E+00
-9.64974000E-01,1.94336E+00
-9.64881600E-01,1.92383E+00
-9.64789200E-01,1.84570E+00
-9.64696800E-01,1.86523E+00
-9.64604400E-01,1.88477E+00
-9.64512000E-01,1.90430E+00
-9.64419600E-01,1.86523E+00
-9.64327200E-01,1.86523E+00
-9.64234800E-01,1.84570E+00
-9.64142400E-01,1.90430E+00
-9.64050000E-01,1.84570E+00
-9.63957600E-01,1.92383E+00
-9.63865200E-01,1.84570E+00
-9.63772800E-01,1.92383E+00
-9.63680400E-01,1.90430E+00
-9.63588000E-01,1.92383E+00
-9.63495600E-01,1.82617E+00
-9.63403200E-01,1.90430E+00
-9.63310800E-01,1.86523E+00
-9.63218400E-01,1.82617E+00
-9.63126000E-01,1.92383E+00
-9.63033600E-01,1.90430E+00
-9.62941200E-01,1.92383E+00
-9.62848800E-01,1.92383E+00
-9.62756400E-01,1.90430E+00
-9.62664000E-01,1.90430E+00
-9.62571600E-01,1.90430E+00
-9.62479200E-01,1.86523E+00
-9.62386800E-01,1.86523E+00
-9.62294400E-01,1.86523E+00
-9.62202000E-01,1.88477E+00
-9.62109600E-01,1.82617E+00
-9.62017200E-01,1.96289E+00
-9.61924800E-01,1.88477E+00
-9.61832400E-01,1.90430E+00
-9.61740000E-01,1.88477E+00
-9.61647600E-01,1.82617E+00
-9.61555200E-01,1.90430E+00
-9.61462800E-01,1.86523E+00
-9.61370400E-01,1.94336E+00
-9.61278000E-01,1.84570E+00
-9.61185600E-01,1.90430E+00
-9.61093200E-01,1.88477E+00
-9.61000800E-01,1.84570E+00
-9.60908400E-01,1.90430E+00
-9.60816000E-01,1.88477E+00
-9.60723600E-01,1.90430E+00
-9.60631200E-01,1.98242E+00
-9.60538800E-01,1.86523E+00
-9.60446400E-01,1.86523E+00
-9.60354000E-01,1.90430E+00
-9.60261600E-01,1.92383E+00
-9.60169200E-01,1.88477E+00
-9.60076800E-01,1.92383E+00
-9.59984400E-01,1.90430E+00
-9.59892000E-01,1.82617E+00
-9.59799600E-01,1.84570E+00
-9.59707200E-01,1.82617E+00
-9.59614800E-01,1.90430E+00
-9.59522400E-01,1.88477E+00
-9.59430000E-01,1.92383E+00
-9.59337600E-01,1.92383E+00
-9.59245200E-01,1.86523E+00
-9.59152800E-01,1.90430E+00
-9.59060400E-01,1.90430E+00
-9.58968000E-01,1.88477E+00
-9.58875600E-01,1.88477E+00
-9.58783200E-01,1.88477E+00
-9.58690800E-01,1.88477E+00
-9.58598400E-01,1.92383E+00
-9.58506000E-01,1.84570E+00
-9.58413600E-01,1.92383E+00
-9.58321200E-01,1.88477E+00
-9.58228800E-01,1.86523E+00
-9.58136400E-01,1.86523E+00
-9.58044000E-01,1.92383E+00
-9.57951600E-01,1.92383E+00
-9.57859200E-01,1.94336E+00
-9.57766800E-01,1.88477E+00
